u	v	y
0.9511651435526728	-0.12382993370579047	-0.9812298754252197
0.9542681703137997	-0.09506591632688717	-0.9163469594088687
0.9565017335740182	-0.06622740786853602	-0.8139073194327521
0.9578641637565899	-0.03734067846138062	-0.6837998106717839
0.9583545846677021	-0.008432031158213895	-0.5357658977859544
0.9579729139630017	0.02047222201645934	-0.37870745936990297
0.9567198628914333	0.04934578401506635	-0.22023566619945778
0.954596935316916	0.07816239669197689	-0.06644153516105006
0.9516064260190534	0.10689586468313021	0.07815000221472174
0.9477514182747172	0.13552007921857795	0.21048914326814622
0.9430357807230149	0.16400904184626047	0.32882031748286744
0.9374641635167855	0.19233688804549337	0.4324530916820771
0.9310419937644298	0.2204779107086978	0.5215183965099269
0.9237754702665151	0.2484065834700682	0.5967344070894884
0.9156715575522457	0.2760975838599875	0.6591977151922475
0.906737979221512	0.3035258162642218	0.7102080887328031
0.8969832105988764	0.33066643466703666	0.7511294965868771
0.886416470706462	0.3574948651576577	0.7832861946949997
0.8750477135633413	0.3839868281796711	0.8078903135620841
0.8628876188196195	0.4101183605032287	0.8259962403836478
0.8499475817340247	0.43586583690015823	0.8384768096462752
0.8362397025043887	0.4612059915024046	0.8460165912620814
0.8217767749610119	0.48611593882445897	0.8491181382843783
0.806572274633469	0.510573194430799	0.8481177354312716
0.7906403462019668	0.5345556952296872	0.8432078462071605
0.7739957903449528	0.5580418193749844	0.8344640156630736
0.7566540499951838	0.5810104057580531	0.8218744160933399
0.7386311960170173	0.603440773072165	0.8053705242939002
0.7199439123182029	0.6253127384322515	0.7848576128957219
0.7006094804099704	0.6466066355332136	0.760243858651625
0.6806457634296801	0.6673033323304911	0.7314669560923536
0.6600711896408269	0.6873842482269594	0.6985172127842271
0.6389047354256172	0.7068313707507461	0.6614562229370122
0.6171659077858206	0.7256272717089874	0.6204303893425082
0.5948747263680249	0.7437551228030429	0.5756787970150385
0.572051705029868	0.7611987106911768	0.5275352298696098
0.5487178329641922	0.777942451485241	0.47642444699095793
0.5248945553985152	0.793971404668384	0.4228531713434117
0.5006037538875515	0.8092712864213701	0.367396560196283
0.4758677262168799	0.8238284823456336	0.31068119204756817
0.4507091659362443	0.8376300595717199	0.2533657928567481
0.42515114154123324	0.8506637782423787	0.19612101664124307
0.39921707532247175	0.8629181023600899	0.13960958432496076
0.3729307219016904	0.8743822099894386	0.08446797394773023
0.3463161464743527	0.8850460028053112	0.03129065922428527
0.3193977027787611	0.8949001149785027	-0.019382365643182613
0.2922000108118252	0.9039359213909187	-0.0670743318762299
0.2647479343118496	0.912145545173187	-0.111376572102613
0.23706655802897697	0.9195218645580906	-0.15194966956766762
0.20918116480402812	0.9260585190438807	-0.18852126786138917
0.18111721247670456	0.9317499148621451	-0.22088111833948523
0.15290031064423076	0.9365912297455518	-0.2488740706038357
0.12455619729167303	0.9405784169914144	-0.2723917770262815
0.09611071531522752	0.9437082088176898	-0.2913638898411872
0.06758978895992716	0.9459781190086372	-0.3057494869659684
0.03901940019323407	0.9473864448480388	-0.3155293805033982
0.010425565036034428	0.9479322683385211	-0.3206998502198942
-0.01816569012736688	0.9476154567061625	-0.3212682126968908
-0.046728352238713085	0.9464366621902361	-0.31725049329072535
-0.07523644523314228	0.9443973211185738	-0.3086713187819007
-0.10366405366289262	0.9414996522696978	-0.2955659985079228
-0.13198534625586247	0.9377466545235136	-0.2779846149082406
-0.16017459938764347	0.9331421038029932	-0.25599780475718936
-0.18820622044565702	0.9276905493099434	-0.22970378455822577
-0.21605477106420698	0.9213973090585746	-0.19923606339413408
-0.24369499020933572	0.9142684647112336	-0.16477120102070014
-0.2711018170925406	0.9063108557212982	-0.12653591616681745
-0.2982504138925658	0.8975320727888539	-0.08481283806492197
-0.325116188264668	0.8879404506354017	-0.03994423039941677
-0.3516748156169583	0.8775450601044594	0.0076668940673387895
-0.37790226113363967	0.8663556995955336	0.05755870701774425
-0.4037748015252125	0.854382885839535	0.10921579246909613
-0.4292690464859318	0.8416378440243274	0.16207768286898214
-0.45436195983917116	0.8281324972796432	0.21555046069613926
-0.47903088035150365	0.8138794555312451	0.2690209225131204
-0.5032535421967537	0.7988920037347123	0.3218725614542924
-0.5270080950515115	0.783184089499845	0.37350242606644163
-0.5502731238039812	0.7667703101171973	0.42333777911947934
-0.5730276678583887	0.7496658989988078	0.47085142485358666
-0.595251240017545	0.7318867115457138	0.5155746047427807
-0.6169238449265678	0.7134492104553506	0.5571064788167234
-0.6380259970611274	0.6943704504824684	0.5951194014709442
-0.6585387382440934	0.674668062667626	0.6293594494888013
-0.6784436546747693	0.6543602380478969	0.6596419426881217
-0.6977228934554786	0.6334657108647875	0.6858419896478231
-0.7163591786006369	0.6120037412848908	0.7078803700390234
-0.7343358265139754	0.589994097649202	0.7257053145573062
-0.7516367609200447	0.5674570382674529	0.739270955073161
-0.7682465272366417	0.544413292774232	0.7485133929486933
-0.7841503063753209	0.5208840430640371	0.7533254838693839
-0.7993339279576497	0.4968909038228183	0.7535315826066058
-0.8137838829354642	0.4724559026738538	0.7488636556472212
-0.8274873356038447	0.4476014599562559	0.7389403791724944
-0.8404321349961724	0.42235036815461735	0.7232511151629601
-0.8526068256511365	0.3967257709986983	0.7011470085987364
-0.8640006577421637	0.3707511422523073	0.6718418637394138
-0.8746035965603228	0.34445026421081915	0.6344258997271051
-0.884406331342343	0.3178472059270227	0.587895881938693
-0.8934002834359925	0.290966301185236	0.5312053595679689
-0.9015776137956646	0.26383212624384184	0.4633386494051002
-0.9089312298016319	0.23646947736660517	0.38341158460553754
-0.9154547913970551	0.20890334816330092	0.2908006587996536
-0.9211427165374386	0.18115890676039492	0.18529980117911282
-0.9259901859478816	0.15326147282256158	0.06730042293912583
-0.9299931471840706	0.12523649444611046	-0.06201450169106367
-0.9331483179936291	0.09710952494530674	-0.20047759729823608
-0.9354531889750513	0.06890619955285474	-0.344767559851747
-0.9369060255321053	0.04065221205571991	-0.4902917523960414
-0.9375058691222228	0.012373291387619183	-0.6311552110668031
-0.9372525377980414	-0.0159048218005064	-0.7602529308482526
-0.9361466260419078	-0.04415639857070019	-0.8695201145722091
-0.9341895038937925	-0.07235574510755036	-0.9503662786404763
-0.931383315373711	-0.10047722608581319	-0.9943023617276373
-0.92773097620039	-0.1284952879748221	-0.9937449634875183
-0.923236170808552	-0.15638448225853202	-0.9429498448420236
-0.9179033486678352	-0.18411948855006297	-0.838991192108736
-0.9117377199069931	-0.21167513757979264	-0.6826693801808813
-0.9047452502476606	-0.23902643403606896	-0.47920530628052277
-0.8969326552525829	-0.26614857923786966	-0.23857174926563704
-0.8883073938938403	-0.29301699361882183	0.02467136145536908
-0.8788776614472191	-0.3196073390021723	0.2921263802948172
-0.8686523817194688	-0.34589554064657896	0.5429090209224665
-0.8576411986158224	-0.3718578090426943	0.7555263009172541
-0.8458544670557224	-0.397470661440853	0.9101082670520675
-0.8333032432453149	-0.4227109430903472	0.9907336069115741
-0.8199992743158236	-0.4475558481711138	0.9875335058292183
-0.8059549873375246	-0.4719829403988812	0.8982499838918572
-0.7911834777195652	-0.49597017328519666	0.7289734538426758
-0.7756984970064789	-0.5194959100339899	0.49388737569018315
-0.7595144400827336	-0.542538943056768	0.2139914902616536
-0.74264633179723	-0.5650785130888107	-0.085065267662148
-0.7251098130201628	-0.587094327889153	-0.37576546753571316
-0.7069211261451981	-0.6085665805074864	-0.6317381481476495
-0.688097100050369	-0.6294759671015808	-0.8305901188947049
-0.6686551345316423	-0.6498037042891545	-0.9561691498003084
-0.6486131842235274	-0.6695315460186319	-0.9999730936976245
-0.6279897420216038	-0.688641799943613	-0.9615620555688501
-0.6068038220222476	-0.7071173432863874	-0.847989570348466
-0.585074941995316	-0.7249416381762465	-0.6724130291983768
-0.5628231054059135	-0.7420987464488887	-0.4521482399130031
-0.5400687830018395	-0.758573343893638	-0.20648324736418483
-0.5168328939836228	-0.7743507339357802	0.04544001216507905
-0.4931367867744797	-0.7894168607417908	0.2864220363872171
-0.46900221940788	-0.8037583217357624	0.5025113083706269
-0.44445133955072075	-0.8173623795159098	0.683746920517913
-0.4195066641804477	-0.8302169731605569	0.8243555420512133
-0.394191058934783	-0.8423107289135708	0.9224888444480535
-0.36852771715299887	-0.8536329702397853	0.9796289274476926
-0.3425401386279269	-0.8641737272415377	0.9998028962204862
-0.3162521080881782	-0.8739237454280185	0.9887380892230457
-0.28968767343030055	-0.8828744938297197	0.9530639465332347
-0.26287112372073995	-0.8910181724508993	0.8996332385787085
-0.23582696698778655	-0.8983477190535394	0.8350014593346671
-0.2085799078237659	-0.9048568152669266	0.7650737609920396
-0.18115482481797845	-0.9105398920175727	0.6949067175857442
-0.1535767478409778	-0.9153921342748328	0.628638243978588
-0.1258708352009294	-0.9194094851081939	0.5695124375494527
-0.09806235069291074	-0.9225886490528337	0.5199653489926627
-0.0701766405620917	-0.9249270947806855	0.48174082360234494
-0.042239110401778315	-0.9264230570748789	0.4560108151754498
-0.014275202007398579	-0.9270755381060561	0.4434805793506105
0.013689629792491338	-0.9268843080097035	0.44446500877739764
0.04162994030708031	-0.9258499047642754	0.45892765991308004
0.06952031813496266	-0.9239736333705192	0.4864787083140712
0.09733540827551913	-0.9212575643330527	0.5263323867315859
0.12504993517900828	-0.9177045314458745	0.5772287634396134
0.1526387257143912	-0.9133181288841242	0.6373293462134956
0.18007673203404143	-0.9081027076050405	0.7041011358764238
0.2073390543145704	-0.9020633710616839	0.7742093063053721
0.2344009633531095	-0.8952059702336316	0.8434441713184657
0.26123792299854093	-0.8875370979794565	0.9067125797437389
0.2878256123973526	-0.8790640827164244	0.9581259922500749
0.31413994803393563	-0.8697949814334517	0.9912155706894205
0.34015710554532846	-0.8597385720439782	0.9992969635081139
0.365853541290701	-0.8489043450859877	0.9759928157953871
0.3912060136559954	-0.8373024947770267	0.9158990322443492
0.41619160407448696	-0.8249439094326317	0.8153526385919372
0.44078773774422164	-0.8118401612571716	0.6732277986073831
0.46497220402363415	-0.7980034955166571	0.49165722075054397
0.4887231764868909	-0.7834468191036533	0.27655546708788364
0.5120192326208864	-0.7681836885049481	0.03781571868695409
0.5348393731460693	-0.7522282971832136	-0.21093154670209086
0.5571630409437212	-0.7355954623843743	-0.4530676010623905
0.5789701395726101	-0.7183006113829479	-0.6702464918077666
0.6002410513583247	-0.7003597671781376	-0.8440906674601739
0.6209566550390513	-0.6817895336538997	-0.9581586110253629
0.6410983429518776	-0.6626070802167625	-0.9999494683743824
0.6606480377442138	-0.6428301259255768	-0.9626669313278983
0.6795882085952955	-0.6224769231278912	-0.8464650413920625
0.6979018869332453	-0.601566240618031	-0.6589482664640576
0.7155726816335765	-0.5801173463324492	-0.4147934561354902
0.7325847936855592	-0.5581499895982638	-0.13448815593700733
0.7489230303132941	-0.535684382951382	0.15768371180458945
0.7645728185389089	-0.5127411835409001	0.4361571509553707
0.779520218175755	-0.4893414741369173	0.6767694160195094
0.7937519342400353	-0.46550674375920087	0.8592523501062153
0.8072553287697987	-0.4412588679445307	0.9692086826110867
0.8200184320408326	-0.41662008867079553	0.9993337231327224
0.8320299531694721	-0.39161299395631066	0.9497652096354604
0.8432792900929652	-0.3662604971530315	0.8275765792955982
0.8537565389185624	-0.3405858159526758	0.6455484889938011
0.8634525026331098	-0.31461245112495645	0.42044050696013685
0.872358699165483	-0.2883641650074269	0.17102822151646604
0.8804673687948174	-0.2618649597665862	-0.0838312055144983
0.8877714808980568	-0.2351390554501859	-0.3268829636147828
0.8942647400309872	-0.20821086785075543	-0.54375287584059
0.8999415913374955	-0.1811049862005996	-0.7237427221094951
0.9047972252824242	-0.15384615071865707	-0.8601397046268943
0.9088275817040133	-0.12645923002970116	-0.9500973736631823
0.9120293531825322	-0.09896919847649371	-0.9941852260662637
0.9143999877223334	-0.07140111334560348	-0.9957223751952766
0.9159376907451849	-0.04378009202765823	-0.9600096297975503
0.9166414263933701	-0.016131289132825015	-0.8935589125128562
0.9165109181416651	0.011520126417597748	-0.8033950497462113
0.9155466487179402	0.03914899430265713	-0.6964781286556786
0.9137498593327592	0.06673018569537649	-0.5792692673322538
0.9111225482189746	0.09423862611776454	-0.45744169182875577
0.9076674684829558	0.12164931823639095	-0.3357238588637509
0.9033881252696992	0.14893736457779402	-0.217852155360783
0.8982887722447058	0.17607799014309902	-0.1066067281081829
0.892374407396121	0.20304656490130504	-0.003904060613072402
0.8856507681612565	0.2298186261408056	0.08907730475552045
0.8781243258822301	0.25636990065885756	0.1717572264310818
0.8698022795960534	0.28267632676889465	0.24401515025837442
0.8606925491651166	0.30871407610570856	0.3060619789049049
0.8508037677546113	0.3344595752087489	0.35832860750363227
0.8401452736640216	0.3598895268639905	0.4013739486573561
0.8287271015204013	0.38498093118504667	0.4358129493363035
0.8165599728417361	0.40971110641445235	0.46226354174103074
0.803655285979246	0.43405770942631305	0.4813105345273453
0.7900251054480697	0.45799875591176814	0.49348398723383385
0.7756821506562968	0.4815126402290518	0.4992494748753007
0.7606397840428721	0.504578154900231	0.4990077196965049
0.7449119986354342	0.5271745097370129	0.49310124991451637
0.7285134050396666	0.5492813505783768	0.48182597667190324
0.7114592178722462	0.5708787776231607	0.46544582164321013
0.6937652416499837	0.5919473633410824	0.44420876036207585
0.6754478561482551	0.6124681699460572	0.4183628664092085
0.6565240012422512	0.6324227664161429	0.3881711539143524
0.6370111612451036	0.6517932450447711	0.3539242288415829
0.6169273487573389	0.6705622375084396	0.3159499812491588
0.5962910880425979	0.6887129304364221	0.2746197857047632
0.5751213979449362	0.7062290804685731	0.23035092467996823
0.5534377743634818	0.7230950287877135	0.18360520377382053
0.5312601723005637	0.7392957151136327	0.13488397676756178
0.5086089874998836	0.7548166911461677	0.0847200281509848
0.48550503769158226	0.769644133445396	0.03366695508020773
0.46196954346146196	0.7837648557374527	-0.017713164798046035
0.4380241087619631	0.7971663206350115	-0.06886294957337886
0.41369070108274597	0.8098366507620424	-0.11924284616634885
0.38899163129912573	0.8217646392729567	-0.16834338208281382
0.3639495332168085	0.8329397597568482	-0.2156958060108092
0.33858734283171243	0.8433521755180691	-0.2608805432604062
0.3129282773238459	0.8529927482249835	-0.3035330795390527
0.28699581380451217	0.8618530459192887	-0.34334708817100273
0.2608136678362561	0.8699253503789095	-0.3800748143159013
0.23440577174525706	0.8772026638280285	-0.4135249098068545
0.20779625274594943	0.8836787149884504	-0.44355806214836696
0.181009410897898	0.8893479644670705	-0.4700808734322287
0.1540696969150456	0.8942056094748397	-0.49303851622802536
0.12700168984763213	0.8982475878732195	-0.5124067245828813
0.09983007465710013	0.9014705815447481	-0.5281836729047557
0.07257961970450494	0.9038720190849392	-0.5403822595144817
0.04527515417291452	0.9054500778133661	-0.5490232517812238
0.017941545444415865	0.9062036851023966	-0.5541296727255259
-0.009396323547695202	0.9061325190226761	-0.555722720762998
-0.03671357697087888	0.9052370083050637	-0.5538194196967706
-0.06398536872889336	0.903518331619365	-0.5484320987293877
-0.09118690506025906	0.9009784161708143	-0.5395697046770749
-0.1182934670791455	0.8976199356158857	-0.5272408525847601
-0.14528043323816417	0.893446307299631	-0.5114584282460938
-0.17212330169264334	0.888461688817358	-0.4922454687547384
-0.19879771254609233	0.8826709739040774	-0.4696419679221781
-0.22527946995665593	0.8760797876557546	-0.44371218592686384
-0.2515445640844855	0.8686944810870114	-0.4145519915700459
-0.27756919286011794	0.8605221250305306	-0.38229573627332003
-0.3033297835541458	0.8515705033839969	-0.3471221567476872
-0.3288030141286225	0.8418481057110139	-0.3092588325966201
-0.3539658343508402	0.8313641192030262	-0.26898478879855725
-0.3787954866504173	0.820128420009826	-0.22663093129577527
-0.4032695267007706	0.8081515639468354	-0.18257813380210533
-0.42736584370639796	0.7954447765878834	-0.13725294885710831
-0.4510626803776055	0.7820199427527776	-0.09112108607404394
-0.4743386525746561	0.7678895953995052	-0.04467897261738813
-0.4971727686036027	0.7530669039314253	0.0015561293141754574
-0.5195444481463843	0.737565661930374	0.047056840537096516
-0.541433540808115	0.721400274327094	0.09129651860044474
-0.5628203442648705	0.7045857440209095	0.1337595053652307
-0.583685621995612	0.6871376579610798	0.17395004103452996
-0.604010620582297	0.6690721727027339	0.21139918885437528
-0.6237770865626203	0.6504059994507687	0.24566923950147612
-0.6429672828202436	0.6311563886055519	0.27635523382293264
-0.6615640044977961	0.6113411138247159	0.30308344588102765
-0.6795505944183811	0.590978455615764	0.3255068928002995
-0.6969109580017516	0.5700871844746411	0.34329817199642837
